trade_date,open,close,high,low,volume,amount
2019-06-26,3779.513,3794.331,3809.758,3771.716,8182028300,
2019-06-27,3807.538,3834.817,3854.08,3805.833,10531635800,
2019-06-28,3832.06,3825.587,3835.233,3803.055,8476613900,
2019-07-01,3899.331,3935.812,3936.668,3886.909,15837034000,
2019-07-02,3931.049,3937.169,3942.426,3918.938,13186349600,
2019-07-03,3927.437,3893.534,3927.437,3878.841,11199260300,
2019-07-04,3895.198,3873.102,3906.889,3854.693,9934225600,
2019-07-05,3875.374,3893.203,3900.31,3857.928,7400652700,
2019-07-08,3875.755,3802.79,3875.755,3775.026,10953908600,
2019-07-09,3798.095,3793.13,3811.099,3774.764,7484273200,
2019-07-10,3807.95,3786.739,3810.396,3774.23,7283394800,
2019-07-11,3806.186,3785.221,3830.739,3774.414,7531196500,
2019-07-12,3783.073,3808.731,3820.235,3774.522,7546596700,
2019-07-15,3792.641,3824.188,3844.868,3745.855,10120522200,
2019-07-16,3819.247,3806.845,3828.326,3799.867,8073095200,
2019-07-17,3800.106,3804.638,3820.271,3787.897,9518388500,
2019-07-18,3793.189,3768.402,3793.392,3767.996,8749644500,
2019-07-19,3787.508,3807.955,3828.151,3787.508,8808614900,
2019-07-22,3813.502,3781.683,3816.539,3765.443,9210137700,
2019-07-23,3783.541,3789.914,3792.965,3768.761,7131334600,
2019-07-24,3803.587,3819.833,3840.058,3803.574,9094068400,
2019-07-25,3821.39,3851.067,3851.067,3812.953,9374041700,
2019-07-26,3835.228,3858.569,3863.588,3832.522,8325930000,
2019-07-29,3857.939,3854.27,3862.747,3842.426,8481437000,
2019-07-30,3861.57,3870.318,3890.73,3861.57,9412395500,
2019-07-31,3856.745,3835.359,3856.745,3830.091,8215115500,
2019-08-01,3819.324,3803.469,3831.264,3791.546,8411418000,
2019-08-02,3729.131,3747.438,3754.533,3720.058,10833589700,
2019-08-05,3724.41,3675.688,3739.503,3675.688,10132598100,
2019-08-06,3609.112,3636.329,3649.895,3575.863,12983387100,
2019-08-07,3654.632,3621.431,3659.078,3621.431,8423871600,
2019-08-08,3651.357,3669.294,3675.46,3646.939,8845770700,
2019-08-09,3686.749,3633.53,3689.177,3628.116,8529558000,
2019-08-12,3647.866,3699.105,3699.105,3643.316,8208305600,
2019-08-13,3675.587,3665.752,3686.43,3658.013,7650030200,
2019-08-14,3712.066,3682.402,3717.558,3680.609,9120259000,
2019-08-15,3618.009,3694.001,3694.299,3612.111,8859883200,
2019-08-16,3697.941,3710.539,3738.096,3687.075,8831916900,
2019-08-19,3736.034,3791.095,3791.095,3720.689,13932701300,
2019-08-20,3786.026,3787.732,3799.898,3778.731,10860208800,
2019-08-21,3778.309,3781.758,3792.596,3775.447,8229988000,
2019-08-22,3793.855,3793.506,3797.329,3771.205,8580779200,
2019-08-23,3796.882,3820.864,3829.361,3788.035,8795458300,
2019-08-26,3756.362,3765.911,3778.867,3753.165,9385926900,
2019-08-27,3791.459,3816.946,3848.236,3790.873,12473147800,
2019-08-28,3818.813,3802.584,3822.588,3790.138,8875081200,
2019-08-29,3805.494,3790.187,3808.595,3774.397,8408338700,
2019-08-30,3816.678,3799.586,3828.97,3778.919,9669515000,
2019-09-02,3803.689,3848.32,3855.777,3799.817,11028934900,
2019-09-03,3852.579,3853.611,3856.681,3833.757,9771463100,
2019-09-04,3848.648,3886.001,3886.001,3846.422,12662861500,
2019-09-05,3909.209,3925.323,3970.004,3909.209,18165623100,
2019-09-06,3946.685,3948.508,3948.54,3922.336,12188237600,
2019-09-09,3980.958,3972.948,3985.239,3954.876,14680975400,
2019-09-10,3976.87,3959.265,3976.923,3938.744,13088938600,
2019-09-11,3969.676,3930.1,3971.224,3922.953,13159487500,
2019-09-12,3944.692,3972.38,3975.931,3933.437,11024127300,
2019-09-16,3981.362,3957.715,3982.204,3943.373,11025980500,
2019-09-17,3947.158,3891.221,3947.158,3879.485,11369431700,
2019-09-18,3902.995,3910.084,3923.146,3902.511,8205615200,
2019-09-19,3923.963,3924.382,3924.382,3897.067,8598423800,
2019-09-20,3933.459,3935.651,3942.224,3921.412,10345595500,
2019-09-23,3925.186,3890.662,3925.186,3868.214,9403622500,
2019-09-24,3895.866,3901.076,3927.012,3886.14,8778323000,
2019-09-25,3887.555,3870.984,3889.839,3867.228,8952083500,
2019-09-26,3884.702,3841.139,3890.745,3840.247,10269830100,
2019-09-27,3843.458,3852.653,3859.5,3832.247,7400394700,
2019-09-30,3842.074,3814.528,3857.232,3813.549,6593131300,
2019-10-08,3818.589,3837.679,3861.643,3818.589,7665786000,
2019-10-09,3822.607,3843.239,3845.34,3805.067,7585451200,
2019-10-10,3838.487,3874.639,3877.142,3829.433,7922269400,
2019-10-11,3885.52,3911.725,3922.369,3868.842,9341257700,
2019-10-14,3944.859,3953.241,3983.812,3934.733,12239361100,
2019-10-15,3953.165,3936.25,3953.165,3928.151,8527394900,
2019-10-16,3939.276,3922.685,3964.046,3919.017,8322970700,
2019-10-17,3929.386,3925.222,3935.812,3913.917,6486374500,
2019-10-18,3935.42,3869.378,3940.541,3864.965,8232114000,
2019-10-21,3865.344,3880.84,3884.745,3856.037,7418291800,
2019-10-22,3896.315,3895.881,3897.435,3870.549,6891856600,
2019-10-23,3892.677,3871.085,3901.424,3862.197,7019862500,
2019-10-24,3877.924,3870.668,3890.196,3852.583,7133457500,
2019-10-25,3871.769,3896.792,3899.722,3849.034,7745362000,
2019-10-28,3904.982,3926.585,3927.796,3897.818,9740602000,
2019-10-29,3929.708,3910.226,3932.375,3910.226,8225707500,
2019-10-30,3904.717,3891.226,3908.1,3883.447,7787292300,
2019-10-31,3906.859,3886.752,3907.151,3878.876,8671453900,
2019-11-01,3883.808,3952.387,3956.08,3876.416,10068961200,
2019-11-04,3964.005,3978.122,3985.357,3964.005,10419385500,
2019-11-05,3982.116,4002.813,4030.638,3970.866,11291188000,
2019-11-06,4006.327,3984.882,4007.501,3973.776,9731295200,
2019-11-07,3984.553,3991.875,4005.383,3975.548,8725489800,
2019-11-08,4017.674,3973.011,4022.036,3971.573,9710694800,
2019-11-11,3948.619,3902.978,3948.619,3897.55,9415562100,
2019-11-12,3905.958,3903.689,3914.882,3877.74,7654306900,
2019-11-13,3905.283,3899.982,3908.42,3882.431,7674907800,
2019-11-14,3905.928,3905.857,3916.946,3895.142,8700844600,
2019-11-15,3908.489,3877.089,3915.105,3877.089,8373091700,
2019-11-18,3874.441,3907.929,3913.103,3868.317,7664599300,
2019-11-19,3904.1,3947.039,3947.039,3902.378,8216102500,
2019-11-20,3940.134,3907.864,3943.227,3901.987,7681533300,
2019-11-21,3894.539,3889.598,3901.826,3875.968,6913053800,
2019-11-22,3894.174,3849.995,3918.839,3833.503,9104263900,
2019-11-25,3850.966,3878.206,3878.251,3839.42,10606628900,
2019-11-26,3893.435,3891.653,3899.11,3869.595,11151353700,
2019-11-27,3883.429,3875.619,3889.978,3862.701,7643730500,
2019-11-28,3877.901,3862.303,3887.69,3852.011,6523011900,
2019-11-29,3857.188,3828.671,3861.658,3804.829,7414433100,
2019-12-02,3835.513,3836.059,3854.751,3829.313,7741217300,
2019-12-03,3829.212,3851.087,3851.121,3811.628,7361124000,
2019-12-04,3841.663,3849.819,3852.992,3831.075,7968338500,
2019-12-05,3863.609,3879.364,3883.403,3859.822,8905119300,
2019-12-06,3885.058,3902.385,3902.385,3878.7,7864888700,
2019-12-09,3909.53,3895.447,3911.968,3885.251,9535380600,
2019-12-10,3886.444,3900.384,3900.959,3882.088,8626292800,
2019-12-11,3907.159,3902.749,3909.385,3890.341,9976548000,
2019-12-12,3908.454,3891.024,3908.454,3886.119,8470833000,
2019-12-13,3928.004,3968.221,3969.457,3925.276,14857134900,
2019-12-16,3970.709,3987.546,3987.587,3953.513,14848667000,
2019-12-17,3987.743,4041.8,4067.136,3984.519,20116293700,
2019-12-18,4039.724,4032.783,4057.64,4025.343,15135176400,
2019-12-19,4034.616,4027.15,4038.544,4014.895,11790055800,
2019-12-20,4032.152,4017.253,4046.726,4014.93,12126766200,
2019-12-23,4014.693,3967.096,4032.172,3964.38,12281624600,
2019-12-24,3971.56,3992.958,3994.509,3963.665,9598904500,
2019-12-25,3988.657,3990.867,4000.556,3976.356,9493889000,
2019-12-26,3993.669,4025.988,4025.988,3993.541,10886064000,
2019-12-27,4029.245,4022.028,4066.796,4019.722,15092641100,
2019-12-30,4015.52,4081.633,4083.69,4001.495,15597148800,
2019-12-31,4077.752,4096.582,4098.144,4069.009,12326425800,
2020-01-02,4121.349,4152.241,4172.656,4121.349,18211677200,
2020-01-03,4161.219,4144.965,4164.299,4131.864,14282624400,
2020-01-06,4120.521,4129.295,4170.638,4102.38,17530995300,
2020-01-07,4137.402,4160.227,4161.25,4135.097,13948903100,
2020-01-08,4139.632,4112.317,4149.813,4101.98,16758585000,
2020-01-09,4145.535,4164.37,4165.657,4143.592,13688632400,
2020-01-10,4177.578,4163.185,4180.977,4148.482,11303171900,
2020-01-13,4166.925,4203.988,4203.988,4148.601,11969198200,
2020-01-14,4215.158,4189.886,4223.508,4188.081,12932078300,
2020-01-15,4186.881,4166.734,4193.869,4150.88,10463313600,
2020-01-16,4174.817,4149.043,4175.294,4142.18,10026764200,
2020-01-17,4162.194,4154.853,4177.028,4141.645,9872568200,
2020-01-20,4170.737,4185.83,4185.963,4149.488,12240914700,
2020-01-21,4165.02,4114.309,4165.02,4113.325,13052750700,
2020-01-22,4093.801,4131.931,4141.177,4046.487,12675876300,
2020-01-23,4093.323,4003.901,4103.524,3972.393,16035760300,
2020-02-03,3639.909,3688.358,3732.157,3639.909,15755964700,
2020-02-04,3652.004,3785.638,3786.863,3652.004,21393332800,
2020-02-05,3801.099,3828.527,3866.011,3781.613,17492552400,
2020-02-06,3841.754,3899.775,3914.915,3806.96,17646223500,
2020-02-07,3879.553,3899.869,3899.884,3849.713,15173175900,
2020-02-10,3872.374,3916.005,3920.167,3861.007,14840696900,
2020-02-11,3926.42,3952.464,3970.522,3915.708,14344167400,
2020-02-12,3945.666,3984.433,3984.433,3940.667,12671032100,
2020-02-13,3985.876,3959.919,3999.55,3950.142,14500184300,
2020-02-14,3954.234,3987.734,4001.563,3954.023,14323980300,
2020-02-17,3999.651,4077.424,4077.446,3999.651,18277896900,
2020-02-18,4069.832,4057.511,4076.388,4027.786,16323622000,
2020-02-19,4049.586,4051.311,4085.17,4042.845,16904644100,
2020-02-20,4062.897,4144.656,4148.529,4055.811,21223262400,
2020-02-21,4134.875,4149.49,4184.438,4130.168,21721360400,
2020-02-24,4131.836,4132.839,4149.01,4097.175,21286930300,
2020-02-25,4066.302,4123.854,4126.708,4020.908,24416783100,
2020-02-26,4070.099,4073.015,4132.782,4061.125,26109406100,
2020-02-27,4084.078,4084.876,4110.528,4067.441,18129098100,
2020-02-28,3988.727,3940.049,4031.145,3928.066,23027509300,
2020-03-02,3968.844,4069.666,4092.539,3968.844,21931355900,
2020-03-03,4125.136,4091.362,4147.653,4067.909,21936977700,
2020-03-04,4078.5,4115.052,4115.262,4060.729,18242473000,
2020-03-05,4150.21,4206.725,4215.851,4127.039,23182311500,
2020-03-06,4158.202,4138.507,4181.31,4135.39,17247571700,
2020-03-09,4063.076,3997.133,4063.076,3995.131,20810203500,
2020-03-10,3975.229,4082.732,4093.002,3954.751,19741640200,
2020-03-11,4090.935,4028.429,4091.27,4028.396,16165611100,
2020-03-12,3976.114,3950.911,3987.434,3926.27,15706045800,
2020-03-13,3771.014,3895.313,3937.181,3765.148,18829672200,
2020-03-16,3899.86,3727.84,3899.86,3720.513,18596826000,
2020-03-17,3739.783,3709.682,3786.891,3618.307,16624612900,
2020-03-18,3729.685,3636.257,3775.851,3636.257,15503754700,
2020-03-19,3623.789,3589.093,3647.987,3503.187,18080740700,
2020-03-20,3629.513,3653.224,3663.952,3588.777,13960300000,
2020-03-23,3542.684,3530.306,3585.801,3523.788,13710879000,
2020-03-24,3598.655,3625.115,3627.759,3545.452,14310302100,
2020-03-25,3711.475,3722.518,3732.654,3685.994,15349595800,
2020-03-26,3692.608,3698.047,3736.254,3681.267,11231066500,
2020-03-27,3746.391,3710.061,3758.783,3709.921,12406099500,
2020-03-30,3657.462,3674.111,3690.639,3637.585,12687667300,
2020-03-31,3708.14,3686.155,3716.071,3676.202,11145302500,
2020-04-01,3682.297,3675.076,3731.78,3670.965,11935262000,
2020-04-02,3656.323,3734.531,3734.531,3652.317,11516820900,
2020-04-03,3721.482,3713.218,3738.832,3698.982,9982508300,
2020-04-07,3779.908,3798.021,3803.629,3772.205,14277803000,
2020-04-08,3776.417,3780.345,3793.002,3767.292,11138951300,
2020-04-09,3798.488,3792.811,3801.725,3785.312,10048503200,
2020-04-10,3794.843,3769.178,3824.744,3758.96,10244495600,
2020-04-13,3751.709,3753.257,3769.876,3740.194,7905334300,
2020-04-14,3777.834,3825.699,3825.76,3764.984,11063758500,
2020-04-15,3820.851,3797.362,3829.801,3793.44,10846198400,
2020-04-16,3777.799,3802.381,3807.357,3774.559,9594796500,
2020-04-17,3831.923,3839.487,3863.452,3821.42,13200430100,
2020-04-20,3845.46,3853.455,3853.798,3831.553,10001311500,
2020-04-21,3838.231,3808.047,3838.231,3779.997,10292188800,
2020-04-22,3789.13,3839.383,3839.383,3782.215,8589946400,
2020-04-23,3851.913,3829.753,3857.471,3826.557,9550845000,
2020-04-24,3826.312,3796.972,3827.212,3787.071,9484413500,
2020-04-27,3808.017,3822.769,3842.871,3793.766,9546273500,
2020-04-28,3835.348,3849.147,3859.675,3768.2,12209347600,
2020-04-29,3837.514,3867.032,3880.744,3833.716,9585459000,
2020-04-30,3880.409,3912.577,3921.7,3880.409,13291712500,
2020-05-06,3867.259,3936.254,3937.691,3865.988,13985567500,
2020-05-07,3937.592,3924.895,3941.483,3915.905,10551464600,
2020-05-08,3942.997,3963.622,3979.663,3935.981,11694334100,
2020-05-11,3974.761,3960.18,3998.097,3944.504,12267380300,
2020-05-12,3961.343,3960.238,3970.112,3930.211,9825055400,
2020-05-13,3946.643,3968.253,3972.525,3932.571,8819066900,
2020-05-14,3952.199,3925.218,3952.199,3924.045,8853000400,
2020-05-15,3941.125,3912.816,3945.196,3907.402,9261838200,
2020-05-18,3914.66,3922.912,3946.431,3898.404,11280176200,
2020-05-19,3963.775,3956.25,3966.852,3944.072,9401529100,
2020-05-20,3955.715,3935.222,3955.715,3923.921,10079115000,
2020-05-21,3950.598,3913.795,3951.743,3907.579,9486103300,
2020-05-22,3907.576,3824.064,3907.576,3818.149,10337836000,
2020-05-25,3828.321,3829.325,3835.633,3800.18,7903332600,
2020-05-26,3850.001,3872.77,3874.748,3844.478,7744807600,
2020-05-27,3873.698,3845.614,3873.698,3838.425,8371183100,
2020-05-28,3848.489,3856.632,3885.421,3818.432,9306405400,
2020-05-29,3838.377,3867.023,3872.303,3830.419,9381383200,
2020-06-01,3901.726,3971.34,3976.315,3901.726,13645665200,
2020-06-02,3969.952,3983.568,3991.776,3958.977,14430306000,
2020-06-03,4001.171,3983.648,4018.676,3982.93,13659748300,
2020-06-04,3998.164,3982.185,3999.805,3968.572,10427773700,
2020-06-05,3988.224,4001.251,4001.251,3967.926,10244394200,
2020-06-08,4023.606,4021.955,4050.221,4016.102,13792581300,
2020-06-09,4027.561,4047.029,4052.156,4016.339,11530447900,
2020-06-10,4046.232,4039.705,4046.232,4024.419,11226572800,
2020-06-11,4031.74,3995.885,4043.012,3979.752,12730894100,
2020-06-12,3931.624,4003.083,4011.059,3927.249,13416664900,
2020-06-15,3982.967,3954.988,4007.14,3954.988,13129786000,
2020-06-16,3995.579,4014.57,4014.57,3987.864,11105153900,
2020-06-17,4018.609,4017.594,4018.609,3992.134,10560579900,
2020-06-18,4009.783,4044.384,4047.557,4000.901,13814876100,
2020-06-19,4047.048,4098.71,4109.36,4043.493,15294699000,
2020-06-22,4097.507,4102.046,4126.942,4088.782,15582946500,
2020-06-23,4098.037,4121.794,4124.725,4080.753,12922951000,
2020-06-24,4128.1,4138.99,4144.678,4123.358,12171246500,
2020-06-29,4127.935,4109.716,4137.37,4092.535,13086585400,
2020-06-30,4130.003,4163.964,4174.424,4129.775,12593352100,
2020-07-01,4172.643,4247.784,4247.784,4163.495,16999045600,
2020-07-02,4239.408,4335.845,4340.104,4238.116,25293936800,
2020-07-03,4353.194,4419.596,4419.596,4348.454,29048553900,
2020-07-06,4465.808,4670.095,4678.112,4465.808,40582102500,
2020-07-07,4739.61,4698.126,4796.316,4688.057,40600855300,
2020-07-08,4692.862,4774.004,4803.364,4670.65,34807484700,
2020-07-09,4770.077,4840.771,4854.12,4757.294,35104689300,
2020-07-10,4796.087,4753.133,4821.375,4734.473,31694965100,
2020-07-13,4742.374,4852.961,4878.077,4741.874,32164544600,
2020-07-14,4836.166,4806.69,4860.44,4729.926,29724198500,
2020-07-15,4821.516,4744.469,4837.476,4723.361,27238900600,
2020-07-16,4741.53,4516.253,4772.564,4513.654,28465713300,
2020-07-17,4524.772,4544.701,4601.373,4485.821,20737556300,
2020-07-20,4597.204,4680.305,4681.943,4534.231,24606891400,
2020-07-21,4697.503,4691.043,4714.293,4661.444,20041565900,
2020-07-22,4682.658,4714.445,4790.449,4675.349,22419921100,
2020-07-23,4668.74,4712.436,4731.4,4607.659,23431456900,
2020-07-24,4679.027,4505.591,4691.698,4479.393,24390520300,
2020-07-27,4535.005,4528.45,4558.119,4482.441,17142055100,
2020-07-28,4567.669,4568.258,4590.25,4537.685,16276849800,
2020-07-29,4559.163,4679.008,4680.558,4548.854,18669530500,
2020-07-30,4689.763,4656.151,4704.631,4649.768,16696756600,
2020-07-31,4652.182,4695.046,4741.808,4621.964,18483902600,
2020-08-03,4735.899,4771.311,4771.369,4720.025,21477623900,
2020-08-04,4778.487,4775.802,4807.078,4747.775,23997498500,
2020-08-05,4761.764,4777.109,4786.703,4711.272,19670054800,
2020-08-06,4779.238,4762.764,4791.857,4691.157,22785440600,
2020-08-07,4742.294,4707.926,4749.022,4637.843,21351821600,
2020-08-10,4681.755,4724.87,4757.663,4646.289,20378883200,
2020-08-11,4730.375,4681.784,4791.534,4674.864,20554651100,
2020-08-12,4668.89,4647.645,4681.621,4566.274,20288723900,
2020-08-13,4666.49,4635.713,4671.769,4626.103,15255009200,
2020-08-14,4627.61,4704.629,4708.071,4617.632,14729292100,
2020-08-17,4727.12,4815.226,4838.086,4721.359,26800155600,
2020-08-18,4816.57,4812.756,4825.386,4788.829,18913985400,
2020-08-19,4804.666,4740.678,4809.05,4738.009,19244294800,
2020-08-20,4708.125,4679.154,4721.436,4662.803,15836863900,
2020-08-21,4717.787,4718.843,4739.484,4684.81,14265786400,
2020-08-24,4746.404,4755.849,4769.467,4716.605,15114351200,
2020-08-25,4769.211,4761.951,4802.412,4746.313,14170135100,
2020-08-26,4761.719,4706.13,4786.425,4689.881,15130518000,
2020-08-27,4718.062,4731.345,4731.935,4679.362,11904285000,
2020-08-28,4727.292,4844.265,4850.488,4719.353,15939976500,
2020-08-31,4870.934,4816.215,4901.212,4816.212,20256702900,
2020-09-01,4803.392,4842.122,4842.135,4791.783,13839540200,
2020-09-02,4859.075,4843.887,4863.551,4797.52,15798952400,
2020-09-03,4841.502,4817.095,4877.012,4800.058,14567120100,
2020-09-04,4737.237,4770.219,4778.203,4726.556,12003279600,
2020-09-07,4759.521,4669.368,4789.303,4655.56,14860779100,
2020-09-08,4683.826,4694.389,4707.897,4639.053,13919922700,
2020-09-09,4634.247,4584.589,4645.197,4558.03,16227710700,
2020-09-10,4632.099,4581.978,4647.751,4572.206,15065287800,
2020-09-11,4572.257,4627.283,4630.884,4563.106,11530242400,
2020-09-14,4652.054,4651.051,4666.986,4625.988,10723517900,
2020-09-15,4649.447,4688.483,4691.5,4630.537,10191592500,
2020-09-16,4683.006,4657.358,4690.682,4638.459,10875364100,
2020-09-17,4642.054,4632.714,4664.949,4601.639,10598363100,
2020-09-18,4636.642,4737.089,4737.804,4631.705,16042647500,
2020-09-21,4750.748,4691.428,4752.98,4688.72,12453582700,
2020-09-22,4654.218,4635.761,4706.21,4622.111,11967294700,
2020-09-23,4639.659,4652.327,4665.96,4623.553,9582652800,
2020-09-24,4623.954,4563.066,4631.948,4562.209,11259368300,
2020-09-25,4582.482,4570.022,4599.539,4554.72,9301515500,
2020-09-28,4582.647,4581.909,4613.632,4571.151,8504838900,
2020-09-29,4608.293,4591.799,4616.677,4586.354,8599385800,
2020-09-30,4607.575,4587.395,4634.724,4563.411,8908120000,
2020-10-09,4663.61,4681.141,4695.404,4655.085,11133751200,
2020-10-12,4705.188,4823.158,4823.267,4704.155,15578455800,
2020-10-13,4812.899,4839.201,4845.919,4795.373,11651633800,
2020-10-14,4830.458,4807.102,4830.458,4795.907,11190692300,
2020-10-15,4810.782,4798.736,4833.893,4796.265,10996496200,
2020-10-16,4798.916,4791.676,4825.552,4765.967,11671610200,
2020-10-19,4823.494,4755.488,4849.605,4747.336,12924636100,
2020-10-20,4751.369,4793.467,4793.467,4739.458,9804815600,
2020-10-21,4801.631,4792.828,4801.631,4758.855,10380570300,
2020-10-22,4780.595,4777.985,4791.808,4725.499,10135089100,
2020-10-23,4775.467,4718.488,4802.456,4717.098,10682518400,
2020-10-26,4684.047,4691.236,4713.395,4639.302,10834327500,
2020-10-27,4680.137,4699.279,4708.462,4671.854,9265630400,
2020-10-28,4703.004,4737.272,4753.313,4685.601,10846340200,
2020-10-29,4683.607,4772.92,4803.032,4679.253,11711725000,
2020-10-30,4776.473,4695.334,4778.509,4683.472,13980230300,
2020-11-02,4702.746,4720.831,4738.024,4695.444,14286769300,
2020-11-03,4743.174,4777.561,4793.396,4734.175,13605540800,
2020-11-04,4781.448,4813.656,4825.464,4770.558,11466180600,
2020-11-05,4861.338,4885.112,4885.112,4838.0,13924459400,
2020-11-06,4897.63,4885.718,4897.63,4845.429,15363903400,
2020-11-09,4918.861,4981.35,4997.802,4918.861,19713198400,
2020-11-10,4995.413,4953.876,4995.413,4928.932,17626721400,
2020-11-11,4937.758,4904.898,4957.585,4901.707,16447051500,
2020-11-12,4916.774,4908.463,4926.342,4891.51,11811461900,
2020-11-13,4886.978,4856.851,4886.978,4825.758,13369307900,
2020-11-16,4880.958,4904.172,4904.172,4848.624,14877098000,
2020-11-17,4903.12,4894.786,4909.29,4865.394,15148746400,
2020-11-18,4889.675,4891.672,4911.088,4870.716,16421661600,
2020-11-19,4880.922,4927.989,4939.791,4870.201,13368137800,
2020-11-20,4928.222,4943.288,4947.43,4922.59,12940034100,
2020-11-23,4954.599,5005.027,5029.652,4940.449,20591518700,
2020-11-24,4997.049,4974.286,5001.061,4960.982,15663791100,
2020-11-25,4992.747,4910.7,5004.773,4910.7,17034052700,
2020-11-26,4908.321,4919.591,4925.286,4867.815,13720233800,
2020-11-27,4930.593,4980.765,4980.765,4917.348,16295292200,
2020-11-30,4994.106,4960.252,5055.192,4960.252,26263895000,
2020-12-01,4963.13,5067.098,5072.549,4963.13,20406563800,
2020-12-02,5072.976,5067.145,5090.608,5043.309,19543547600,
2020-12-03,5065.453,5057.06,5072.305,5033.789,17786574800,
2020-12-04,5049.523,5065.916,5072.387,5017.851,14434716700,
2020-12-07,5065.729,5022.235,5067.87,5014.609,13989621700,
2020-12-08,5029.106,5009.879,5043.061,4998.922,12307302900,
2020-12-09,5022.385,4942.699,5033.642,4942.52,13891696500,
2020-12-10,4931.293,4940.525,4962.743,4919.77,12591427000,
2020-12-11,4957.824,4889.629,4957.824,4849.355,15935769700,
2020-12-14,4903.627,4934.835,4937.26,4887.66,12080155200,
2020-12-15,4931.602,4945.1,4954.189,4904.793,11834263300,
2020-12-16,4957.297,4953.867,4968.856,4938.193,10677896800,
2020-12-17,4960.729,5017.478,5021.617,4950.371,13338547900,
2020-12-18,5014.321,4999.968,5027.445,4979.005,12804961800,
2020-12-21,4995.762,5046.84,5048.507,4969.999,14081178200,
2020-12-22,5034.983,4964.773,5055.135,4960.946,16234497000,
2020-12-23,4977.299,5007.124,5028.451,4968.151,14029281900,
2020-12-24,5006.005,5000.015,5033.038,4979.237,11441866700,
2020-12-25,4985.77,5042.014,5042.098,4973.681,12100697900,
2020-12-28,5042.943,5064.415,5089.345,5037.858,13691440700,
2020-12-29,5071.449,5042.936,5077.417,5034.308,14119866200,
2020-12-30,5037.985,5113.711,5113.711,5036.629,14862644800,
2020-12-31,5122.48,5211.289,5215.618,5122.48,17160250900,
2021-01-04,5212.931,5267.718,5284.434,5190.937,21171138200,
2021-01-05,5245.836,5368.505,5368.505,5234.378,22493115900,
2021-01-06,5386.514,5417.668,5433.469,5341.43,19377344400,
2021-01-07,5428.394,5513.657,5513.657,5413.353,21987208000,
2021-01-08,5526.288,5495.431,5547.473,5442.694,20432495600,
2021-01-11,5504.236,5441.158,5555.692,5412.505,23183598300,
2021-01-12,5419.5,5596.353,5596.353,5417.627,22422018600,
2021-01-13,5609.264,5577.971,5644.72,5535.144,26156988600,
2021-01-14,5556.213,5470.456,5568.018,5458.682,24368338000,
2021-01-15,5471.391,5458.081,5500.635,5390.274,23863743500,
2021-01-18,5438.162,5518.521,5541.461,5410.775,20705186900,
2021-01-19,5525.969,5437.523,5532.479,5415.717,21104342500,
2021-01-20,5439.911,5476.434,5496.049,5426.536,17091326000,
2021-01-21,5492.959,5564.969,5593.106,5490.563,20995019700,
2021-01-22,5562.379,5569.776,5573.659,5513.877,19930002000,
2021-01-25,5564.124,5625.923,5655.48,5543.266,19704701900,
2021-01-26,5600.902,5512.968,5600.902,5505.996,17190459000,
2021-01-27,5505.771,5528.003,5534.993,5449.639,16019084100,
2021-01-28,5450.37,5377.143,5462.235,5360.377,17048558500,
2021-01-29,5413.968,5351.965,5430.202,5288.096,18217878400,
2021-02-01,5356.854,5417.648,5422.299,5342.046,16631370600,
2021-02-02,5429.703,5501.092,5503.215,5411.517,16521056500,
2021-02-03,5499.296,5485.201,5532.886,5473.124,18805431700,
2021-02-04,5453.976,5473.948,5510.054,5411.575,18057565400,
2021-02-05,5494.701,5483.414,5550.771,5477.652,18969959800,
2021-02-08,5506.142,5564.562,5576.491,5479.853,16403377500,
2021-02-09,5584.165,5686.25,5686.25,5555.054,16488726000,
2021-02-10,5709.684,5807.719,5823.422,5707.33,17016978600,
2021-02-18,5922.071,5768.381,5930.912,5747.663,21884868600,
2021-02-19,5734.019,5778.842,5787.887,5667.321,21447578000,
2021-02-22,5785.51,5597.333,5785.51,5597.333,28212438200,
2021-02-23,5542.684,5579.668,5644.755,5541.109,23380772700,
2021-02-24,5591.48,5437.568,5598.828,5379.728,22542861000,
2021-02-25,5494.471,5469.558,5527.63,5444.165,23073602800,
2021-02-26,5343.904,5336.761,5416.32,5318.858,21226454300,
2021-03-01,5389.25,5418.784,5421.555,5345.945,17746352300,
2021-03-02,5453.285,5349.63,5454.969,5305.055,19651111500,
2021-03-03,5327.347,5452.213,5452.396,5316.481,19470905400,
2021-03-04,5388.479,5280.706,5392.373,5254.777,21277521100,
2021-03-05,5191.97,5262.796,5307.82,5174.246,20262795600,
2021-03-08,5299.791,5080.025,5326.26,5079.798,23023163500,
2021-03-09,5066.155,4970.999,5094.311,4917.909,23071100400,
2021-03-10,5047.059,5003.612,5055.279,4981.616,16992849000,
2021-03-11,5024.559,5128.216,5138.415,5020.578,18960076600,
2021-03-12,5153.674,5146.379,5153.674,5086.823,20102058900,
2021-03-15,5116.123,5035.544,5120.876,4992.399,20415308400,
2021-03-16,5054.409,5079.362,5084.309,5009.951,16139005400,
2021-03-17,5062.771,5100.858,5123.545,5020.126,14916237600,
2021-03-18,5114.587,5141.768,5160.457,5111.129,14290151800,
2021-03-19,5068.532,5007.091,5089.918,4980.761,16417484900,
2021-03-22,5008.395,5057.152,5071.338,4996.541,16740263200,
